,create_date,location_name,msg
1687,2021/11/10 10:29:27,충청북도 청주시,"[청주시청]11월 9일 확진자 5명 발생(상당구2,서원구1,흥덕구1,타지역1)▲홈페이지 참조▲코로나19 백신 미접종자는 예방접종에 적극 참여해 주시기 바랍니다."
1688,2021/11/10 10:25:08,전라북도 고창군,"[고창군청]11.10(수) 10:00기준 전일 관내 확진자 4명(고창 75~78번)발생.역학조사 중,군 홈페이지 참조, 마스크 착용 등 방역수칙 준수 바랍니다."
1689,2021/11/10 10:23:15,경상남도 김해시,"[김해시청] 코로나19접종·임시선별검사소 운영안내 장소 : 진영읍 본산1로 62 오늘(11/10) 오후3시~5시접수마감 얀센,모더나접종 / PCR검사가능"
1690,2021/11/10 10:22:49,충청남도 아산시,"[아산시청] 11월9일 확진자 12명(가족5,지인3,조사중2,타지역2) / 돌파감염 확진자 증가세, 김장모임 등 자제바라며 방역수칙(마스크 등) 준수 바랍니다."
1691,2021/11/10 10:11:24,울산광역시 전체,"[울산광역시] 11.10. 0시 기준 코로나19 확진자 5명(중구 1, 남구 4) ▲전국 요양시설, 학교 등 방역취약시설 확진자 증가, 방역수칙 준수 바랍니다."
1692,2021/11/10 10:10:39,대구광역시 전체,"[대구광역시] 10일 0시 기준 확진자 33명 발생. 지역발생 33명(수성구8,북구7,달서구6,서구4,달성군4,동구2,중구1,경북1)."
1693,2021/11/10 10:08:32,경상남도 하동군,"[하동군청] 2021. 11. 10.(수) 10:00기준 코로나 확진자 4명 발생(도내 확진자 접촉), 마스크 착용 등 개인방역수칙 준수 바랍니다."
1694,2021/11/10 10:08:10,경기도 화성시,"[화성시청] 11월 10일 0시 기준, 확진자 17명 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조"
1695,2021/11/10 10:07:09,경상남도 함안군,"[함안군청] 11월 10일 확진자 1명 발생(함안332, 자가격리중), 마스크착용 등 방역수칙 준수 바랍니다."
1696,2021/11/10 10:03:23,전라북도 완주군,[완주군청] 11월 10일(수) 0시 기준 확진자 3명 발생 / 발생정보 pf.kakao.com/_dpxmcl 참고 /의심증상 시 검사 및 방역수칙 준수 바랍니다
1697,2021/11/10 10:00:44,대전광역시 전체,"[대전광역시] 오늘 0시 기준, 어제 하루 총 23명 추가 발생.(중구 3, 서구 10, 유성구 8, 대덕구 2)."
1698,2021/11/10 10:00:16,전라북도 전주시,[전주시청]11.10(수) 현재기준 3명 발생(전일 7명) / (corona.jeonju.go.kr) 의심증상시 선별진료소 즉시 검사 바랍니다.
1699,2021/11/10 10:00:01,경기도 수원시,"[수원시청] 11월 10일 0시 기준, 수원 확진자 69명 발생. 기침, 발열 등 의심증상 있으면 가까운 선별진료소에서 검사받으세요. me2.kr/21i14"
1700,2021/11/10 09:59:58,세종특별자치시,"[세종시청] 11월 10일 0시기준, 전일확진자 4명(누적 1,387명) 발생. 확진자 관련(가족 1, 타지역 접촉 3) 자세한 사항은 시 홈페이지 참고바랍니다."
1701,2021/11/10 09:57:45,인천광역시 전체,"[인천시]11.10.(수) 0시기준 코로나19 확진 159명(중2,동9,미추홀23,연수18,남동32,부평27,계양7,서26,강화15,옹진0) 시,군구 홈페이지참조"
1702,2021/11/10 09:55:05,경상남도 고성군,"[고성군청]11. 10. 9시기준,확진자 6명(고성148~153번/격리중1,함양 소재 농촌 일시고용 4,조사중1)발생▲유증상시 거주지 선별진료소에서 검사 바랍니다"
1703,2021/11/10 09:53:26,"경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시","[경상북도청]11/10 0시 기준 신규확진자36명(구미9,고령5,포항4,경주3,경산3,청도3,영주2,영천2,김천1,안동1,의성1,성주1,칠곡1) 시군홈페이지 참조"
1704,2021/11/10 09:48:58,경기도 하남시,"[하남시청] 11/10(수) 0시 기준 신규 확진자 14명(관내 12명, 타지역 2명) 발생. 블로그 및 홈페이지 참고하시기 바랍니다. c11.kr/tpkm"
1705,2021/11/10 09:39:43,강원도 태백시,"[태백시청]11월6일(토) 16시~7일(일) 8시, 11월8일(월) 8시~9일(화) 8시 보석사우나 남탕방문자는 금일12시까지 보건소 선별검사 받으시기 바랍니다."
1706,2021/11/10 09:39:22,경상북도 청도군,[청도군청] O신청기한:11.19.(금)까지 O신청장소:읍면사무소 O신청대상:75세이상 어르신(2차접종 완료후 6개월 경과자) O접종기간:11.25~12.28.
1707,2021/11/10 09:35:27,경기도 고양시,"[고양시청] 11.9.(화) 일일 확진자 47명(덕양구24,일산동구7,일산서구14,타지역거주2)▶타지역확진 고양시민 8명 vo.la/iBARC 참조바랍니다."
1708,2021/11/10 09:33:32,경상남도 창원시,"[창원시청] 11.9. 확진자 16명 발생 ▲성산2,회원1,진해3,격리중5,병원관련5 △외국인포함 미접종자 모더나백신 당일 현장접종(9~15시/마산보건소)"
1709,2021/11/10 09:30:24,충청북도 전체,[충북도청] 코로나19 확산 방지와 일상회복을 위해 ▲개인 방역수칙 준수 ▲백신 예방접종에 적극 참여 바랍니다. ▲9일 도내 확진자 31명 발생
1710,2021/11/10 09:14:37,경상북도 성주군,"[성주군]외국인안내 Visitors to VODIY(32-1,Seongju-eup 2gil) on 10/22~11/9, get tested for COVID19"
1711,2021/11/10 09:10:28,경기도 포천시,"[포천시청] 11월 10일 0시 기준 코로나19 일일확진자 67명(포천 42명, 타지역 25명/내국인 27명, 외국인 40명) 발생. c11.kr/tpi2"
1712,2021/11/10 09:06:25,충청남도 천안시,"[천안시청] 확진자 30명 [타시민3, 천안시민27] ▶ 감염 확산방지에는 선제적 검사가 최선입니다. 감기 증상으로 코로나가 의심되는 경우 즉시 검사 바랍니다."
1713,2021/11/10 09:04:30,경기도 양주시,"[양주시청] 11월 10일 00시 기준 확진자 36명 발생/기침, 발열 등 의심증상 발현시 가까운 선별진료소에서 검사받으시기 바랍니다. c11.kr/o1wn"
1714,2021/11/10 09:00:12,경기도 동두천시,"[동두천시청]11월10일0시 기준 확진자 31명(동두천 10명, 집단시설 17명, 타지역 4명) 발생. 코로나19 방역수칙 준수 바랍니다. c11.kr/ddc21"
1715,2021/11/10 09:00:03,경기도 파주시,[파주시청] 11월10일 0시 기준 확진자 26명 발생(3381~3406번). 홈페이지 및 블로그 vo.la/DVULs 참조바랍니다.
1716,2021/11/10 08:59:57,경상북도 의성군,[의성군청]확진자 1명 추가발생(자가격리자) ▲마스크 착용 및 손 씻기 등 방역수칙 준수 바랍니다.
1717,2021/11/10 08:58:54,"전라남도 강진군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 신안군,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군","[전남도청] 11.9. 24시기준 확진 7명(목포1,여수2,순천1,나주1,고흥2) ▲사업장 내 자주 환기▲증상 의심되면 외출 자제하고, 먼저 보건소 검사받으세요."
1718,2021/11/10 08:55:43,전라북도 익산시,[익산시청] 11월 10일 ▶전일 1명(자가격리중) 822번 ▶외국인근로자 검사 권고 ▶익산시선별문진표 covid19m.kdca.go.kr/phc/35700092
1719,2021/11/10 08:31:11,전라북도 남원시,"[남원시청] 11.10(수) 08시 기준 전일 확진자 2명 발생(남원 221, 222번)/타지역 확진자 접촉▲돌파감염 증가중이니, 김장모임 등 자제 바랍니다."
1720,2021/11/10 08:30:05,충청북도 제천시,"[제천시청]11. 10(수) 08:30 현재. 확진자 6명 발생(신규 3, 격리중 3). 신규 확진자는 타 지역 방문 동선 등 조사중. 마스크 착용은 필수입니다."
1721,2021/11/10 08:24:20,광주광역시 전체,[광주광역시]11.10일 0시기준 확진자 22명발생. 21명 동선 및 접촉자 조사중. 1명은 자가격리중 확진되어 동선 없습니다 https://c11.kr/moaz
1722,2021/11/10 08:20:29,전라남도 여수시,"[여수시청]11.9.24:00 기준 총2명 발생(타지역거주자1, 확진자 접촉1)/마스크 착용 등 개인방역수칙 철저, 타지역 방문·접촉 시 검사·확인 후 일상 복귀"
1723,2021/11/10 08:18:16,전라남도 순천시,[순천시청] 11.9.(화) 24시 기준 확진자 1명 발생(조사중) √환절기 가벼운 감기증상이라도 병원 방문 전 반드시 보건소 선별진료소 검사바랍니다.
1724,2021/11/10 08:09:39,전라북도 군산시,"[군산시청] ▲11/10(수) 08시 기준 전일 15명 확진자 발생(797~811) ▲확진자접촉11,조사중2,격리중2 ▲방역수칙을 잘 지켜주시기 바랍니다."
1725,2021/11/10 08:08:44,전라남도 고흥군,[고흥군청]11.9(화) 24시기준 확진자 2명 발생(자가격리1) 감기증상 및 타지역 방문·접촉시 반드시 보건소 선별진료소 검사 바랍니다.
1726,2021/11/09 19:10:57,경기도 의정부시,"[의정부시청]11월 9일 18시 기준 확진자 35명 발생, 홈페이지 및 블로그 c11.kr/joao 참고 바랍니다."
1727,2021/11/09 19:07:16,경기도 이천시,"[이천시청] 11월 9일 확진자 17명 발생(2,331~2,347번 관내12, 관외5) 자세한 내용은 홈페이지(icheon.go.kr) 및 블로그 참조 바랍니다."
1728,2021/11/09 19:05:52,서울특별시 광진구,[광진구청]11.9.확진자발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 검사바람▲50세이상 백신 추가접종 실시☎문의450-1000
1729,2021/11/09 18:21:46,경기도 양평군,"[양평군청]11월 9일 18시 기준 코로나19 확진자 4명(자가격리 중 확진 2명) 발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고하세요."
1730,2021/11/09 18:16:32,충청남도 논산시,"[논산시청] 11월 9일 확진자 3명(내국인1,외국인2/관내2, 격리중1) 발생 ▶코로나 의심증상 발현 시 보건소 선별진료소에서 PCR검사 받으시기 바랍니다."
1731,2021/11/09 18:07:04,충청북도 진천군,"[진천군청]▲11.8 코로나 확진자 3명(내국인2, 외국인1)▲손씻기,마스크착용 등 방역수칙 준수. ▲증상발현시 주소지 관할 보건소에서 코로나 무료검사 바랍니다."
1732,2021/11/09 18:06:40,경기도 평택시,"[평택시]확진자29명(타시민2명,평택시민27명)발생/일상회복을 위한 4대 방역수칙을 지켜주세요! ▲예방접종완료▲마스크착용▲주기적 실내환기▲유증상시 진단검사 받기"
1733,2021/11/09 18:00:25,경기도 안성시,"[안성시청]11.09 코로나19 확진자 4명(자가격리2,자발적검사1,확진자접촉1)발생.역학조사,방역조치완료 anseong.go.kr/corona_index.jsp"
1734,2021/11/09 18:00:07,경기도 부천시,"[부천시청] 11월 9일(화) 18:00기준 코로나19확진자 64명 발생, 세부내용은 블로그 참조하시기 바랍니다 blog.naver.com/bucheon-city"
1735,2021/11/09 17:56:54,서울특별시 강서구,"[서울경찰청] 강서구에서 실종된 정춘임씨(여, 85세)를 찾습니다 - 160cm, 50kg, 다홍색 동물무늬 상의, 벙거지 모자 vo.la/9fygv / ☎182"
1736,2021/11/09 17:55:15,경기도 연천군,"[연천군청] 11월 9일 코로나19 18시 기준 확진자 발생 14명(연천군민 12명, 군인 2명) 관련 내용은 블로그 참조 바랍니다. url.kr/3euxdv"
1737,2021/11/09 17:53:58,경기도 남양주시,"[남양주시청]11.9.(화) 코로나19 확진자 25명 발생. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/toz8 증상의심시 코로나19 검사 받으세요."
1738,2021/11/09 17:50:16,서울특별시 용산구,"[용산구청] 10.31.(일), 11.2.(화)~4.(목) 팁시(한남대로27가길 26-14) 방문하신 분은 가까운 선별진료소에서 코로나 검사 받으시기 바랍니다."
1739,2021/11/09 17:48:01,경기도 여주시,"[여주시청] 11월 9일 확진자 847~848번 2명(관내1,관외1) 발생, 마스크 착용 등 방수칙을 준수해 주시기 바랍니다. ☞ www.yeoju.go.kr"
1740,2021/11/09 17:46:08,경기도 구리시,"[구리시청] 11.9.(화) 신규 확진자 16명(격리중2, 타지역3) 발생. 세부 현황은 시 홈페이지 및 블로그 참조 바랍니다 bit.ly/307FCG4"
1741,2021/11/09 17:33:57,제주특별자치도 전체,[행정안전부] 오늘 17시30분 제주(제주산간) 대설주의보 발효. 대중교통을 이용하시고 눈길 안전에 주의하시기 바랍니다.
1742,2021/11/09 17:28:00,경기도 김포시,"[김포시청] 11월 9일 17시 기준, 코로나19 확진자 28명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/gvHiD"
1743,2021/11/09 17:19:43,충청북도 충주시,[충주시청] 11월 9일 확진자 2명 발생(격리중). 일상회복을 위해 ▲마스크 착용▲손씻기▲소독 생활화▲주기적 환기▲백신예방접종에 적극 동참하여 주시기 바랍니다.
1744,2021/11/09 17:10:57,경기도 오산시,"[오산시청] 11월 9일 17시 기준 확진자 10명(오산8,타지역2) 발생. 자세한 내용은 pf.kakao.com/_ubxjxdxb 를 참조하시기 바랍니다."
1745,2021/11/09 17:08:11,경상남도 김해시,"[김해시청]11.9(화) 확진자 16명 발생(외국인 아동돌봄 시설관련12, 타지역2, 조사중2) / 자세한 사항은 김해시블로그 vo.la/E242P 참고 바랍니다"
1746,2021/11/09 17:03:19,충청남도 계룡시,"[계룡시청] 11월 9일 17시 기준 확진자 1명 발생(계룡87번) 접촉자 파악 완료로 공개동선은 없으며, 코로나19 기본방역수칙 준수바랍니다."
1747,2021/11/09 17:01:33,경기도 광주시,"[광주시청] 11월 9일 17시 기준 확진자 19명 발생. 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요."
1748,2021/11/09 17:00:08,경상남도 밀양시,"[밀양시청] 11월9일(화)17시 기준 코로나19 확진자 1명 발생(밀양269번/밀양267,268번 접촉) 어르신 인플루엔자 예방접종 위탁의료기관에서 합니다."
1749,2021/11/09 16:59:37,경기도 과천시,[과천시청] 11월 9일 17시 기준 신규확진 7명 발생 https://www.gccity.go.kr/corona.jsp 가벼운 의심증상도 무조건 코로나 검사
1750,2021/11/09 16:51:11,경상남도 김해시,[김해시청] 11.6(토) 17:30~19:00 황당한 장어(번화1로 171)에 방문하신 분은 인근 보건소에서 코로나19 검사하시기 바랍니다.
1751,2021/11/09 16:40:24,경상북도 성주군,"[성주군]외국인안내 Visitors to VODIY(32-1,Seongju-eup 2gil) on 10/22~11/9, get tested for COVID19"
1752,2021/11/09 16:33:10,충청남도 당진시,[당진시청]11/9(화) 16시기준 확진자2명 발생(조사중2). 총1184명 ▲생활방역 실천을 통해 나와 가족 그리고 이웃을 지켜주세요.
1753,2021/11/09 16:32:01,충청북도 증평군,"[증평군청] 11월 9일 확진자 2명 발생(자가격리자 1, 타지역거주자 1). 마스크 착용 등 방역수칙을 준수하여 주시고, 자세한 사항은 홈페이지를 참조바랍니다."
1754,2021/11/09 16:30:00,경기도 광명시,"[광명시청] 11월9일 16시 기준 확진자19명 발생(확진자접촉11,역학조사중8) 세부내용은 블로그 참조 바랍니다. blog.naver.com/gmcityhall"
1755,2021/11/09 16:17:27,충청북도 음성군,"[음성군청]11월 9일 확진자 7명(내국인3,외국인4)발생▲동선,접촉자 조사중▲타지역 방문,모임,지인초청 자제▲유증상시 주민께서는 PCR검사 받으시기 바랍니다."
1756,2021/11/09 16:12:17,경상북도 봉화군,[봉화군청]타지역 확진자 관련▲ 11.6.(토) 10:40~10:56 석천해장국(봉화읍 신시장1길 12)이용객은 선별진료소에서 검사 받으시기 바랍니다.
1757,2021/11/09 16:11:15,경상북도 봉화군,[봉화군청]타지역 확진자 관련▲ 11.5.(금) 13:40~14:18 영점식당(봉화읍 내성로1길 66-1)이용객은 선별진료소에서 검사 받으시기 바랍니다.
1758,2021/11/09 15:55:19,경상남도 진주시,"[진주시청] 9일 15시 기준 확진자 4명(격리 중 1명, 확진자 접촉자 1명, 타지역확진자 접촉자 1명, 무료선제검사 1명) 발생, 상세 현황은 시 누리집 참조"
1759,2021/11/09 15:51:05,경상남도 밀양시,[밀양시청] 11/7(일) 대천반점(상남면 평촌길 34) 13:00~14:00 방문자는 반드시 가까운 선별진료소에서 코로나19 검사 받으시기 바랍니다.
1760,2021/11/09 15:39:13,경기도 남양주시,"[남양주시청]11.1(월)~11.5(금) 신세계휘트니스(진접읍 해밀예당3로 130, 5층) 이용자는 가까운 보건소에서 신속히 코로나19 검사를 받으시기 바랍니다."
1761,2021/11/09 15:35:57,전라북도 남원시,[남원시청2] 타지역 확진자 동선 관련 11.5(금) 11:40~12:40 명가소나무(남원시 충정로 260-4) 방문자는 가까운 선별진료소에서 즉시 검사바랍니다.
1762,2021/11/09 15:35:30,전라북도 남원시,"[남원시청1] 타지역 확진자 동선 관련 /11.2.(화) 06:30~07:30, 17:30~18:30/11.3(수) 11:30~12:30, 17:50~18:50"
1763,2021/11/09 15:31:32,경상남도 거제시,[거제시청]확진자 총5명(확진자접촉5)발생▲거제시체육관 맞은편 선별진료소 검사전 접수안내 https://covid19m.kdca.go.kr/phc/38700344
1764,2021/11/09 15:18:00,충청남도 서천군,[서천군청] 11. 9.(화) 15:00기준 확진자 1명 발생(서천130번 접촉자)▲자가격리중확진으로 이동동선 및 접촉자 없습니다.▲마스크착용 등 개인 방역 철저
1765,2021/11/09 15:11:49,경상남도 양산시,"[양산시청]11.9.(화)15시기준, 코로나19확진자 6명 발생[관내접촉1, 가족전파1, 타지역접촉(격리중)1, 감염원불명3]▲백신당일접종 접종센터(09~15시)"
1766,2021/11/09 15:03:39,경기도 의왕시,[의왕시청] ▲11월9일 15시 기준 코로나19 확진자 12명 발생. 자세한 사항은 시홈페이지 및 SNS 참고 바랍니다. pf.kakao.com/_xdPSRK
1767,2021/11/09 14:59:01,경기도 군포시,"[군포시청] 11월 9일 15시 기준 코로나19 신규확진자 15명 발생. 상세내용은 군포시 홈페이지, SNS 등 참조. pf.kakao.com/_eDSsxb"
1768,2021/11/09 14:56:59,경기도 시흥시,"[시흥시청] 11월 9일 14시 기준 44명 발생(관내 33, 관외 10, 해외입국 1), blog.naver.com/siheungblog/222563068858"
1769,2021/11/09 14:48:19,대구광역시 전체,"[대구광역시] 다락방만두(중구 경상감영1길 43, 1층) 11/5 11:30~12:30 방문하신 분은 임시선별검사소 및 보건소(예약)에서 검사 받으시기 바랍니다."
1770,2021/11/09 14:33:08,경기도 안산시,"[안산시청]11월9일 14시기준 확진자 34명 발생▲발열,기침,호흡곤란 등 의심증상 발현 시 가까운 선별진료소에서 즉시 검사 바랍니다 asq.kr/YR8Vh"
1771,2021/11/09 14:29:43,전라북도 남원시,[남원시청] 타지역 확진자 동선 관련 ▲11.04.(목) 12:00~12:40 새집추어탕(남원시 천거길 9) 방문자는 가까운 선별진료소에서 검사받으시기 바랍니다.
1772,2021/11/09 14:29:30,전라남도 화순군,"[화순군청] 인플루엔자(독감) 무료 예방접종 안내 ▶대상: 만65세이상,어린이(생후6개월~만13세),임신부 ▶상세내용은 hwasun.go.kr/flu 참고바랍니다"
1773,2021/11/09 14:26:10,광주광역시 북구,"[광주경찰청] 북구에서 실종된 성용안씨(남, 56세)를 찾고 있습니다 - 170cm, 70kg, 검정패딩, 검정바지, 검정신발 vo.la/aLLqB / ☎182"
1774,2021/11/09 14:09:30,경상남도 하동군,"[하동군청] 2021. 11. 9(화), 14:00기준 코로나19 확진자 1명 발생(수도권 확진자 접촉), 마스크 착용 등 개인방역수칙 준수 바랍니다."
1775,2021/11/09 14:01:23,경상남도 고성군,"[고성군청]11. 3(수) ~ 11. 7(일) 18:00~21:00 삼오횟집(하일면, 방역완료) 방문자는 가까운 선별진료소에서 검사받으시기 바랍니다."
1776,2021/11/09 14:00:29,경상남도 사천시,"[사천시청] 11.9.(화) 14시 기준 확진자 4명(격리중 1, 수도권관련 2, 타지역거주 1) 발생 ▲의심증상시 반드시 진단검사 바랍니다."
1777,2021/11/09 13:00:18,충청남도 보령시,"[보령시청]11월9일(화)13:00기준 신규확진자 1명 발생(역학조사중,타지역거주자)자세한 사항은 vo.la/onM84 참고/산악회 등 사적모임 12명 지침 준수"
1778,2021/11/09 12:50:29,충청남도 아산시,"[아산시청] 11월8일 확진자 18명(가족2,지인6,직장6,조사중3,타지역1) / 확진자 증가세, 백신접종 및 방역수칙(마스크 착용 및 손씻기 등)준수 바랍니다."
1779,2021/11/09 12:34:23,전라북도 고창군,"[고창군청]10.30(토)10:20~12:20 고창읍 황토건강방, 10.27(수)~11.9(화)기간중 고창읍 황토건강방 이용자는 보건소선별진료소 방문 검사바랍니다"
1780,2021/11/09 12:33:51,전라북도 고창군,"[고창군청] 11.9.(화) 12시 기준 확진자 4명(고창71~74)발생, 역학조사중이며 군홈페이지 참조, 마스크 착용 등 방역수칙 준수 바랍니다."
1781,2021/11/09 12:01:12,충청남도 공주시,[공주시청] 11월 9일 12시 기준. 확진자 1명 발생. 공주316번(가족접촉). 일상 속 방역 실천 ▶마스크 쓰기 ▶주기적 실내 환기 ▶신속한 진단검사 받기
1782,2021/11/09 11:58:34,서울특별시 양천구,"[양천구청] 코로나19백신 1차 접종완료 후 2차 미접종자 접종예약지원, 양천구 예방접종 콜센터 1833-4461 또는 1833-4462로 연락주시기 바랍니다."
1783,2021/11/09 11:34:30,전라남도 여수시,[전남경찰청] 시민 여러분의 관심과 제보로 경찰은 오늘 실종된 김미심씨를 안전하게 발견했습니다. 감사합니다.
1784,2021/11/09 11:33:58,강원도 양양군,[양양군청] 11.6(토)~11.9(화) 무학모텔(강현면 주청2길 30) 방문자는 양양군보건소 선별진료소에서 검사바랍니다. (16:00까지 내소)
1785,2021/11/09 11:33:45,경기도 안양시,[안양시청]▲11.9.(화) 11:00기준 신규확진자 49명 url.kr/43zb2s ▲발열·권태감·기침·호흡곤란 등 의심증상이 있을 때 즉시 검사바랍니다.
1786,2021/11/09 11:30:06,서울특별시 전체,[서울시청] 11.9.(화) 00시 기준 서울시 신규 확진자 662명 발생. 자치구별 현황 및 동선은 bit.ly/3o0icfp 참고하시기 바랍니다. ☎120
1787,2021/11/09 11:23:18,제주특별자치도 전체,"[제주도] 제주시 한림읍 소재 '한림정낭 장례식장' 11/5(금) 19:00~21:00, 11/6(토) 17:00~20:20 방문자 보건소 상담 및 검사바랍니다."
1788,2021/11/09 11:11:39,충청남도 금산군,"[금산군청] ▶요양시설, 학교 등 방역취약시설 확진자 전국적 증가, 방역수칙 준수 및 이상 증상시 PCR검사 바랍니다. 오늘 금산군 확진자 없습니다."
1789,2021/11/09 11:08:51,광주광역시 전체,"[광주광역시]75세이상 어르신(질병청 추가접종 안내문자 수신)은 예약(동행정복지센터, 콜센터, http://ncvr.kdca.go.kr/ ) 후 추가접종 바랍니다"
1790,2021/11/09 11:07:00,경상남도 창원시,"[창원시청] 11.5(금)15~03시, 11.6(토)17~22시 <경남11바2066/21년식/은색 렉소(수소차)> 택시이용자는 가까운 선별진료소에서 검사바랍니다."
1791,2021/11/09 11:06:48,제주특별자치도 전체,"[제주도] 9일 0시기준 확진자 20명 발생(누적확진3,199명, 완치3,097명, 사망5명, 자가격리571명) covid19.jeju.go.kr/info.jsp"
1792,2021/11/09 11:06:22,전라북도 군산시,"[군산시청] ▲군산희망찬교회(임피면 소령길 30), 군산엘기도원(임피면 소령길 25-3) 10/23~11/8 방문자는 가까운 선별진료소에서 검사 받으시기 바랍니다"
1793,2021/11/09 11:06:07,경기도 여주시,[여주시청] 여주시 동지역에 정전 발생 후 한국전력공사에서 복구 중이니 안전사고 발생에 유의하시기 바랍니다.
1794,2021/11/09 11:01:19,충청남도 서산시,[서산시청] 11/9(화) 11시 기준 확진자 2명 발생(808~809번/자가격리 중) ▲실내ㆍ외 마스크 착용 등 단계적 일상회복 1단계 방역수칙 준수 바랍니다.
1795,2021/11/09 10:59:57,경기도 용인시,"[용인시청]11월9일 0시 기준 확진자 16명, 기침, 발열 등 의심증상 발현시 가까운 선별진료소에서 검사 받으시기 바랍니다. corona.yongin.go.kr"
1796,2021/11/09 10:57:20,부산광역시 전체,"[부산시] 11.9(화 ,0시기준) 코로나46명(중1,서4,동2,부산진12,동래1,남3,북4,해운대1,사하4,금정2,강서3,연제6,병원2,타시도1)"
1797,2021/11/09 10:54:08,충청남도 부여군,[부여군청] 11월 9일 10시 기준 확진자 1명 발생 【부여468 / 자가격리중】 감기증상시 코로나 검사 후 진료 받으시기 바랍니다.
1798,2021/11/09 10:52:06,경기도 성남시,"[성남시청]11월 9일 0시 기준 신규확진자 40명(수정구 14, 중원구 5, 분당구 16, 타지역 5)이 발생하였습니다. corona.seongnam.go.kr"
1799,2021/11/09 10:30:28,충청북도 청주시,"[청주시청]11월 8일 확진자 7명 발생(상당구1,서원구2,청원구3,타지역1)▲홈페이지 참조▲주기적 환기▲마스크 착용▲인후통 등 유증상 시 무료검사 바랍니다."
1800,2021/11/09 10:18:51,대구광역시 전체,"[대구광역시] 9일 0시 기준 확진자 44명 발생. 지역발생 43명(동구16,서구7,북구7,남구4,달서구4,달성군3,수성구2), 해외유입 1명."
1801,2021/11/09 10:05:33,경기도 수원시,"[수원시청] 11월 09일 0시 기준, 수원 확진자 30명 발생. 기침, 발열 등 의심증상 있으면 가까운 선별진료소에서 검사받으세요. me2.kr/mmcdh"
1802,2021/11/09 10:01:31,전라북도 전주시,[전주시청]11.9(화) 현재기준 3명 발생(전일 6명) / (corona.jeonju.go.kr) 의심증상시 선별진료소 즉시 검사 바랍니다.
1803,2021/11/09 10:01:10,경기도 화성시,"[화성시청] 11월 9일 0시 기준, 확진자 19명 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조"
1804,2021/11/09 10:00:32,강원도 전체,[강원도청] 11.8.(월) 도내 코로나19 확진 21명(원주9 홍천5 양양3 속초2 춘천1 철원1)▶감염확산 방지에는 선제검사가 최선▶의심되면 즉시검사 당부!!
1805,2021/11/09 10:00:18,세종특별자치시,"[세종시청] 11월 9일 0시 기준, 전일 확진자 3명(누적 1,383명) 발생. 확진자 가족 2, 조사 중 1. 자세한 사항은 시 홈페이지 참고 바랍니다."
1806,2021/11/09 10:00:04,울산광역시 전체,"[울산광역시] 11.9. 0시 기준 코로나19 확진자 4명(중구 2, 남구 2) ▲전국 요양시설, 학교 등 방역취약시설 확진자 증가, 방역수칙 준수 바랍니다."
1807,2021/11/09 09:58:29,경상북도 전체,"[경상북도청] 11월9일 0시 기준, 신규확진자 48명(안동8,구미8,영천8,칠곡5,경주4,고령4,포항3,봉화3,김천2,영주2,경산1), 시군홈페이지 참조."
1808,2021/11/09 09:56:36,대전광역시 전체,"[대전광역시] 오늘 0시 기준, 어제 하루 총 25명 추가 발생.(동구 5, 중구 2, 서구 5, 유성구 12, 대덕구 1)."
1809,2021/11/09 09:53:15,전라남도 여수시,"[전남경찰청] 여수시에서 실종된 김미심씨(여, 62세)를 찾고 있습니다 - 165cm, 70kg, 꽃무늬긴패딩, 검정바지 vo.la/uHhEg / ☎182"
1810,2021/11/09 09:53:03,전라남도 나주시,[나주시청] 11.9.09시기준. 확진자 13명발생. 공장기숙사 관련 12명발생. 동선·접촉자 파악완료. 외국인 접종 시급. 외국인 고용사업장 2주1회 검사 필수
1811,2021/11/09 09:50:52,경기도 하남시,"[하남시청] 11/9(화) 0시 기준 신규 확진자 15명(관내 13명, 타지역 2명) 발생. 블로그 및 홈페이지 참고하시기 바랍니다. c11.kr/to8h"
1812,2021/11/09 09:47:52,전라북도 완주군,[완주군청] 11월 9일(화) 0시 기준 확진자 1명 발생 / 발생정보 pf.kakao.com/_dpxmcl 참고 / 의심증상 시 검사 및 방역수칙 준수 바랍니다
